"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1982-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","131.38","","","","2"
"1982-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","539.77","","","","2"
"1982-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","546.03","","","","2"
"1982-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4943.34","","","","2"
"1982-03","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","3336.2","","","","1"
"1982-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","53.08","","","","2"
"1982-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","17.63","","","","2"
"1982-03","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","109.29","","","","2"
"1982-03","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","96.43","","","","2"
"1982-03","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1549.92","","","","2"
"1982-03","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1588.22","","","","2"
"1982-03","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","178.17","","","","2"
"1982-03","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","137.24","","","","2"
"1982-03","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","615.86","","","","2"
"1982-03","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","597.50","","","","2"
"1982-04","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4424.39","","","","2"
"1982-04","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2127.3","","","","1"
"1982-04","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","48.48","","","","2"
"1982-04","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","9.19","","","","2"
"1982-04","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","89.68","","","","2"
"1982-04","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","88.41","","","","2"
"1982-04","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1451.54","","","","2"
"1982-04","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1404.68","","","","2"
"1982-04","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","150.69","","","","2"
"1982-04","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","118.86","","","","2"
"1982-04","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","545.21","","","","2"
"1982-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","517.65","","","","2"
"1982-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4431.34","","","","2"
"1982-05","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2227.6","","","","1"
"1982-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","61.46","","","","2"
"1982-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","13.19","","","","2"
"1982-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","82.48","","","","2"
"1982-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","86.86","","","","2"
"1982-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1400.05","","","","2"
"1982-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1367.76","","","","2"
"1982-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","143.21","","","","2"
"1982-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","132.21","","","","2"
"1982-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","598.31","","","","2"
"1982-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","545.80","","","","2"
"1982-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4755.68","","","","2"
"1982-06","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2109.7","","","","1"
"1982-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","62.72","","","","2"
"1982-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","13.10","","","","2"
"1982-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","101.93","","","","2"
"1982-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","89.70","","","","2"
"1982-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1524.59","","","","2"
"1982-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1538.08","","","","2"
"1982-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","187.68","","","","2"
"1982-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","138.87","","","","2"
"1982-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","571.46","","","","2"
"1982-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","527.55","","","","2"
"1982-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4281.29","","","","2"
"1982-07","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2075.1","","","","1"
"1982-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","41.43","","","","2"
"1982-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","10.84","","","","2"
"1982-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","84.11","","","","2"
"1982-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","83.72","","","","2"
"1982-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1334.44","","","","2"
"1982-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1419.24","","","","2"
"1982-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","150.78","","","","2"
"1982-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","119.90","","","","2"
"1982-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","537.56","","","","2"
"1982-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","499.27","","","","2"
"1982-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","3974.66","","","","2"
"1982-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1667.3","","","","1"
"1982-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","43.27","","","","2"
"1982-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","13.73","","","","2"
"1982-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","80.27","","","","2"
"1982-08","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","75.71","","","","2"
"1982-08","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1299.25","","","","2"
"1982-08","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1238.59","","","","2"
"1982-08","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","144.64","","","","2"
"1982-08","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","105.55","","","","2"
"1982-08","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","497.65","","","","2"
"1982-08","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","476.00","","","","2"
"1982-09","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","4662.10","","","","2"
"1982-09","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","1955.4","","","","1"
"1982-09","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","52.49","","","","2"
"1982-09","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","19.71","","","","2"
"1982-09","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","102.10","","","","2"
"1982-09","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","93.41","","","","2"
"1982-09","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1625.86","","","","2"
"1982-09","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1344.18","","","","2"
"1982-09","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","196.20","","","","2"
"1982-09","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","145.65","","","","2"
"1982-09","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","556.49","","","","2"
"1982-09","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","526.01","","","","2"
"1982-10","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","5356.68","","","","2"
"1982-10","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","2192.6","","","","1"
"1982-10","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","65.86","","","","2"
"1982-10","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","17.96","","","","2"
"1982-10","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","122.78","","","","2"
"1982-10","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","94.99","","","","2"
"1982-10","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","1835.90","","","","2"
"1982-10","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","1675.52","","","","2"
"1982-10","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","199.28","","","","2"
